$GPGGA,071657.000,4849.8970,N,00217.5700,E,1,05,1.9,142.8,M,,,,0000*0E
$GPGGA,071658.000,4849.8885,N,00217.5638,E,1,05,1.9,143.4,M,,,,0000*0D
$GPGGA,071659.000,4849.8800,N,00217.5575,E,1,05,1.9,145.5,M,,,,0000*0C
$GPGGA,071700.000,4849.8730,N,00217.5526,E,1,05,1.9,146.2,M,,,,0000*0F
$GPGGA,071701.000,4849.8672,N,00217.5486,E,1,05,1.9,145.8,M,,,,0000*0B
$GPGGA,071702.000,4849.8611,N,00217.5433,E,1,05,1.9,146.6,M,,,,0000*0E
$GPGGA,071703.000,4849.8562,N,00217.5377,E,1,05,1.9,145.8,M,,,,0000*02
$GPGGA,071704.000,4849.8514,N,00217.5326,E,1,05,1.9,146.1,M,,,,0000*0A
$GPGGA,071705.000,4849.8472,N,00217.5274,E,1,05,1.9,146.0,M,,,,0000*0D
$GPGGA,071706.000,4849.8475,N,00217.5260,E,1,05,1.9,146.0,M,,,,0000*0C
$GPGGA,071707.000,4849.8477,N,00217.5250,E,1,05,1.9,146.7,M,,,,0000*0B
$GPGGA,071708.000,4849.8482,N,00217.5253,E,1,05,1.9,147.1,M,,,,0000*0A
$GPGGA,071709.000,4849.8487,N,00217.5258,E,1,05,1.9,146.9,M,,,,0000*0C
$GPGGA,071710.000,4849.8499,N,00217.5272,E,1,05,1.9,145.1,M,,,,0000*08
$GPGGA,071711.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0A
$GPGGA,071712.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*09
$GPGGA,071713.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*08
$GPGGA,071714.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0F
$GPGGA,071715.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0E
$GPGGA,071716.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0D
$GPGGA,071717.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0C
$GPGGA,071718.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*03
$GPGGA,071719.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*02
$GPGGA,071720.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*02
$GPGGA,071721.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*03
$GPGGA,071722.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*00
$GPGGA,071723.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*01
$GPGGA,071724.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*06
$GPGGA,071725.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*07
$GPGGA,071726.000,4849.8509,N,00217.5285,E,1,04,3.0,143.4,M,,,,0000*04
$GPGGA,071727.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0F
$GPGGA,071728.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*00
$GPGGA,071729.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*01
$GPGGA,071730.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*09
$GPGGA,071731.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*08
$GPGGA,071732.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0B
$GPGGA,071733.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0A
$GPGGA,071734.000,4849.8509,N,00217.5285,E,1,05,1.9,143.4,M,,,,0000*0D
$GPGGA,071735.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*01
$GPGGA,071736.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*02
$GPGGA,071737.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*03
$GPGGA,071738.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0C
$GPGGA,071739.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0D
$GPGGA,071740.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*03
$GPGGA,071741.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*02
$GPGGA,071742.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*01
$GPGGA,071743.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*00
$GPGGA,071744.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*07
$GPGGA,071745.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*06
$GPGGA,071746.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*05
$GPGGA,071747.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*04
$GPGGA,071748.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0B
$GPGGA,071749.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0A
$GPGGA,071750.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*02
$GPGGA,071751.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*03
$GPGGA,071752.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*00
$GPGGA,071753.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*01
$GPGGA,071754.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*06
$GPGGA,071755.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*07
$GPGGA,071756.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*04
$GPGGA,071757.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*05
$GPGGA,071758.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0A
$GPGGA,071759.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*0B
$GPGGA,071800.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*08
$GPGGA,071801.000,4849.8509,N,00217.5285,E,1,06,1.7,143.4,M,,,,0000*09
